checkpoint,dataset,snr,metric,participant,n_trials,estimate,lower,upper
pre_released,steering,inf,Number_of_submovements_per_second,12,40,6.116938769817352,5.9962589900940655,6.241690288111568
pre_released,steering,inf,Number_of_submovements_per_second,14,40,6.0290244072675705,5.959412527084351,6.104369631875306
pre_released,steering,inf,Number_of_submovements_per_second,16,40,5.186833295971155,5.121896225586534,5.250195318739861
pre_released,steering,inf,Number_of_submovements_per_second,18,40,5.554382175207138,5.4467481767758725,5.6646801673807206
pre_released,steering,inf,Number_of_submovements_per_second,2,40,5.86621842160821,5.789437045902014,5.940177255123854
pre_released,steering,inf,Number_of_submovements_per_second,4,40,5.414936698973179,5.309771592635661,5.517097743507475
pre_released,steering,inf,Number_of_submovements_per_second,6,40,6.081458922475576,6.012121472507715,6.15089003406465
pre_released,steering,inf,Number_of_submovements_per_second,8,40,5.726005185395479,5.642244249489158,5.803632945287973
pre_released,steering,inf,Reconstruction_MASE,10,40,0.16280009099999998,0.161007705025,0.16462312795
pre_released,steering,inf,Reconstruction_MASE,12,40,0.1557028495,0.15356800971874998,0.157758806125
pre_released,steering,inf,Reconstruction_MASE,14,40,0.1686342195,0.16675778855624998,0.1704632021875
pre_released,steering,inf,Reconstruction_MASE,16,40,0.136951854475,0.13409850807124998,0.13980690046625
pre_released,steering,inf,Reconstruction_MASE,18,40,0.17379721125,0.1712682483875,0.17637213135000002
pre_released,steering,inf,Reconstruction_MASE,2,40,0.16220654925,0.1599018974875,0.16444864665
pre_released,steering,inf,Reconstruction_MASE,4,40,0.1691541175,0.16658186789374999,0.17150349901875
pre_released,steering,inf,Reconstruction_MASE,6,40,0.177361849,0.17455864868124998,0.18007829771875
pre_released,steering,inf,Reconstruction_MASE,8,40,0.1373494145,0.135793645225,0.1389651514125
pre_released,steering,inf,Reconstruction_R2,10,40,0.9648275628685952,0.9638600112870336,0.9658523255586624
pre_released,steering,inf,Reconstruction_R2,12,40,0.9683464929461479,0.9673791885748506,0.9692601295188069
pre_released,steering,inf,Reconstruction_R2,14,40,0.9609593138098717,0.9594538776576519,0.9624159377440811
pre_released,steering,inf,Reconstruction_R2,16,40,0.9745971634984016,0.9735575569793582,0.9755977084487677
pre_released,steering,inf,Reconstruction_R2,18,40,0.9588327452540397,0.9566760773584246,0.9608077448979021
pre_released,steering,inf,Reconstruction_R2,2,40,0.963429182767868,0.962083422318101,0.9646660106256604
pre_released,steering,inf,Reconstruction_R2,4,40,0.9587607860565186,0.9572225979715586,0.9602309781312943
pre_released,steering,inf,Reconstruction_R2,6,40,0.9545935422182084,0.9529953199252487,0.9563006155192852
pre_released,steering,inf,Reconstruction_R2,8,40,0.974651251733303,0.9737858824431896,0.9754743720218539
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,1001,235,8.061587469691926,7.8365414080071325,8.274104426991432
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,1002,19,6.987381483379163,6.429218474775553,7.546615286289077
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,1004,32,7.513644411228597,6.922533903038129,8.039460160536692
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,1006,136,7.532448301310925,7.26104085156968,7.791371587883023
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,1202,172,7.834546464646971,7.586642069828718,8.068704793619556
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,1RFRpPr$,34,8.235054699813618,7.778007838765488,8.704930092920275
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,5z7zYT,34,7.507865157197504,7.12060726280598,7.875903958345161
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,95UnMz,32,7.021339503116906,6.817650993587449,7.2257411268074065
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,AI9J2B ,104,8.360084735860045,8.053168747645731,8.63724748464301
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,BaHp4k,68,7.6268066411070965,7.188523555010119,8.017622349016806
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,BqrBhM[G_2,55,7.0692708329720935,6.630190929228609,7.487841545519504
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,BqrBhM[G_4,55,7.8004032928835265,7.372465479035268,8.184423254362562
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,DOD5z7,34,7.318378463387489,6.803525896195103,7.784662655719063
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,EYhFaz,55,7.4646095728332345,7.0339267613874235,7.844098279286515
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,G3EGRL,68,7.209456157596672,6.749600101207547,7.647544252850554
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,GAI9J2 ,136,8.14818953821326,7.866231253261076,8.425350265728092
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,IGAl9J,24,4.280329309403896,3.8772466231603175,4.698191415285692
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,OD5z7z,34,6.7854278578477745,6.361812445718576,7.186872500378419
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,PIGAl9,34,7.0331477154703705,6.450735098956262,7.574888873680988
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,VU4wRL,34,7.742772523094626,7.147129502037869,8.258156720220166
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,WHOOQe ,572,7.326666295424208,7.206441018007488,7.436180827116686
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,WHOOQe_2,110,7.637140496549281,7.340663353861733,7.913564552070403
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,WHOOQe_4,110,7.719797604463317,7.44739834049886,7.993609140576287
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,YTvTE6,204,7.765301438596318,7.537137588376508,7.991849973386921
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,YhFaz4_1,55,5.361011014743284,4.937501275403934,5.7778678847307505
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,YhFaz4_3,55,6.247274942018769,5.8906755897809155,6.595977885648608
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,bsiNc7,167,7.390694614209814,7.161379164754006,7.6160005951066045
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,bsiNc7_1,110,7.316074151207101,6.992259772646833,7.620755619792776
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,bsiNc7_3,110,7.354790639470924,7.071657678247853,7.617518351294778
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,bsiNe7,34,7.605230054434608,7.141022869769264,8.057148389846963
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,dM%m&3.)_1,55,7.772315927527168,7.331180009178141,8.1636113116687
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,dM%m&3.)_3,55,7.7670921304009175,7.400847182084213,8.106539166650988
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,egbm!kkM_1,55,7.368527721274983,7.0022457346997475,7.711874001405455
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,egbm!kkM_3,55,7.60608636926521,7.186316130581227,8.011827970533208
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,gbm!kkMy_1,55,8.074460835619407,7.601483023674651,8.474434791911731
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,gbm!kkMy_3,55,7.667068541049957,7.282179541614922,8.057966119254177
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,hFaz4k,68,7.1314167603850365,6.830529922783813,7.440119578229154
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,iILgRI ,68,7.435074744417387,7.108200926224099,7.748575255165205
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,p4KkdW,162,7.345566688864319,7.120607477819754,7.568800499800731
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,p4KkdW_1,55,7.768128702586347,7.346103087711064,8.171726350079883
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,p4KkdW_3,55,7.560425446792082,7.10443318865516,8.005012112991375
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,q1ev69,5,7.38800436258316,6.513815939426422,8.480423390865326
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,r$0fkr$b,68,6.0916162731454655,5.634362442857203,6.540781024761279
pre_released,tablet_writing,10.0,Number_of_submovements_per_second,z8$x=C-4,68,6.949347932549084,6.637369085158057,7.2398116257151255
pre_released,tablet_writing,10.0,Reconstruction_MASE,1001,235,0.429705592893617,0.4178112327648937,0.44128270482234033
pre_released,tablet_writing,10.0,Reconstruction_MASE,1002,19,0.43223621842105264,0.4146174399342105,0.44741840977631575
pre_released,tablet_writing,10.0,Reconstruction_MASE,1004,32,0.404565348125,0.38106781148437496,0.4284197421484374
pre_released,tablet_writing,10.0,Reconstruction_MASE,1006,136,0.38901595345588236,0.3791163083566176,0.39980136078860296
pre_released,tablet_writing,10.0,Reconstruction_MASE,1202,172,0.4785980020930232,0.46331729629651164,0.49307518943750006
pre_released,tablet_writing,10.0,Reconstruction_MASE,1RFRpPr$,34,0.48295349852941183,0.45050429693382343,0.5136980575147059
pre_released,tablet_writing,10.0,Reconstruction_MASE,5z7zYT,34,0.5307171867647058,0.5021496805955882,0.5582248590367647
pre_released,tablet_writing,10.0,Reconstruction_MASE,95UnMz,32,0.41444987437499997,0.405465431078125,0.42307519583593745
pre_released,tablet_writing,10.0,Reconstruction_MASE,AI9J2B ,104,0.41589453701923074,0.4000426636850962,0.4318658441971153
pre_released,tablet_writing,10.0,Reconstruction_MASE,BaHp4k,68,0.3932536092647059,0.37382776019117653,0.4127757356507353
pre_released,tablet_writing,10.0,Reconstruction_MASE,BqrBhM[G_2,55,0.33280969163636376,0.31530800253636365,0.3515037727545455
pre_released,tablet_writing,10.0,Reconstruction_MASE,BqrBhM[G_4,55,0.342531766909091,0.3214052415954546,0.36289387434545456
pre_released,tablet_writing,10.0,Reconstruction_MASE,DOD5z7,34,0.41954457058823524,0.3976130823235294,0.4416455858529411
pre_released,tablet_writing,10.0,Reconstruction_MASE,EYhFaz,55,0.3851857901818182,0.3642210796545454,0.4054753761590909
pre_released,tablet_writing,10.0,Reconstruction_MASE,G3EGRL,68,0.38670624191176467,0.36841316107720595,0.40482605630882357
pre_released,tablet_writing,10.0,Reconstruction_MASE,GAI9J2 ,136,0.4176990997794118,0.40155394050000004,0.4334603939852941
pre_released,tablet_writing,10.0,Reconstruction_MASE,IGAl9J,24,0.2713686316666667,0.24443609789583332,0.29859092031249995
pre_released,tablet_writing,10.0,Reconstruction_MASE,OD5z7z,34,0.43409609823529416,0.40420907594117655,0.463118801125
pre_released,tablet_writing,10.0,Reconstruction_MASE,PIGAl9,34,0.33005088000000005,0.304861892007353,0.35603784559558826
pre_released,tablet_writing,10.0,Reconstruction_MASE,VU4wRL,34,0.5133491717647058,0.47807690626470595,0.5469199454264706
pre_released,tablet_writing,10.0,Reconstruction_MASE,WHOOQe ,572,0.3534428151398601,0.3473719088846154,0.35969596656118874
pre_released,tablet_writing,10.0,Reconstruction_MASE,WHOOQe_2,110,0.356954918,0.3414189621681818,0.37235323035
pre_released,tablet_writing,10.0,Reconstruction_MASE,WHOOQe_4,110,0.38168174463636356,0.36291840539090914,0.3995330452022728
pre_released,tablet_writing,10.0,Reconstruction_MASE,YTvTE6,204,0.37553920607843133,0.36511856929656866,0.38568468327941174
pre_released,tablet_writing,10.0,Reconstruction_MASE,YhFaz4_1,55,0.33039348745454555,0.3164506075363636,0.3449889724636363
pre_released,tablet_writing,10.0,Reconstruction_MASE,YhFaz4_3,55,0.3334647152727273,0.31561391825909085,0.35204432098181815
pre_released,tablet_writing,10.0,Reconstruction_MASE,bsiNc7,167,0.38268704209580834,0.3717917787634731,0.3936905782005988
pre_released,tablet_writing,10.0,Reconstruction_MASE,bsiNc7_1,110,0.38218013627272723,0.3642845450704545,0.40064708882727273
pre_released,tablet_writing,10.0,Reconstruction_MASE,bsiNc7_3,110,0.38107562709090903,0.36568899986136366,0.39757816750454544
pre_released,tablet_writing,10.0,Reconstruction_MASE,bsiNe7,34,0.37837132176470584,0.3557640537647059,0.4020492393897059
pre_released,tablet_writing,10.0,Reconstruction_MASE,dM%m&3.)_1,55,0.36946038163636363,0.35021406702272717,0.3888241136136362
pre_released,tablet_writing,10.0,Reconstruction_MASE,dM%m&3.)_3,55,0.41435901999999997,0.3848170006045453,0.44470535429090896
pre_released,tablet_writing,10.0,Reconstruction_MASE,egbm!kkM_1,55,0.32706131127272725,0.3089565561636364,0.34397773496818185
pre_released,tablet_writing,10.0,Reconstruction_MASE,egbm!kkM_3,55,0.37706422836363634,0.3509294845545454,0.4017825019590909
pre_released,tablet_writing,10.0,Reconstruction_MASE,gbm!kkMy_1,55,0.41472244890909105,0.39450877833181813,0.43562614982727277
pre_released,tablet_writing,10.0,Reconstruction_MASE,gbm!kkMy_3,55,0.4420700816363637,0.4147363691454546,0.4702261100090909
pre_released,tablet_writing,10.0,Reconstruction_MASE,hFaz4k,68,0.4200965808823529,0.39657130187867645,0.4412212914669117
pre_released,tablet_writing,10.0,Reconstruction_MASE,iILgRI ,68,0.40441389529411764,0.38270052576102936,0.4244823709080882
pre_released,tablet_writing,10.0,Reconstruction_MASE,p4KkdW,162,0.3891974558641975,0.37829662095370375,0.40010198640586425
pre_released,tablet_writing,10.0,Reconstruction_MASE,p4KkdW_1,55,0.4147373505454546,0.3881893239772727,0.44155923179999995
pre_released,tablet_writing,10.0,Reconstruction_MASE,p4KkdW_3,55,0.4483995058181819,0.4190225089590908,0.4787783583363637
pre_released,tablet_writing,10.0,Reconstruction_MASE,q1ev69,5,0.354127674,0.31339100599999997,0.389832692
pre_released,tablet_writing,10.0,Reconstruction_MASE,r$0fkr$b,68,0.3749178369117648,0.35748288978308823,0.3927723533161765
pre_released,tablet_writing,10.0,Reconstruction_MASE,z8$x=C-4,68,0.35480499264705884,0.3404651503713235,0.3689152003676471
pre_released,tablet_writing,10.0,Reconstruction_R2,1001,235,0.7680931431181888,0.7561525822383293,0.7800222301546563
pre_released,tablet_writing,10.0,Reconstruction_R2,1002,19,0.797598029437818,0.7860514643160921,0.8090750237828808
pre_released,tablet_writing,10.0,Reconstruction_R2,1004,32,0.8027325756847858,0.7849720914848148,0.8219151435885578
pre_released,tablet_writing,10.0,Reconstruction_R2,1006,136,0.8248898496522623,0.8173230306409738,0.8320493502323242
pre_released,tablet_writing,10.0,Reconstruction_R2,1202,172,0.7111768452234046,0.6950044200344141,0.7280298897000246
pre_released,tablet_writing,10.0,Reconstruction_R2,1RFRpPr$,34,0.718640493996003,0.6904897787115154,0.7459584527594202
pre_released,tablet_writing,10.0,Reconstruction_R2,5z7zYT,34,0.7081400997498456,0.6832169607719955,0.7354418313240303
pre_released,tablet_writing,10.0,Reconstruction_R2,95UnMz,32,0.8012439180165529,0.7916501240804792,0.8107080097310245
pre_released,tablet_writing,10.0,Reconstruction_R2,AI9J2B ,104,0.7680238364980772,0.7513347734052401,0.7850395592359396
pre_released,tablet_writing,10.0,Reconstruction_R2,BaHp4k,68,0.8012710941188476,0.7851884668364245,0.8178139112670633
pre_released,tablet_writing,10.0,Reconstruction_R2,BqrBhM[G_2,55,0.8397150581533258,0.8236064107038759,0.8553693741289052
pre_released,tablet_writing,10.0,Reconstruction_R2,BqrBhM[G_4,55,0.8350456779653376,0.8145794206315821,0.8532066597450862
pre_released,tablet_writing,10.0,Reconstruction_R2,DOD5z7,34,0.7895513808026033,0.7684386507114944,0.8087111063301563
pre_released,tablet_writing,10.0,Reconstruction_R2,EYhFaz,55,0.7990125753662803,0.7791010174968026,0.8193890598145398
pre_released,tablet_writing,10.0,Reconstruction_R2,G3EGRL,68,0.8109741245999056,0.793577033412807,0.8280409900581136
pre_released,tablet_writing,10.0,Reconstruction_R2,GAI9J2 ,136,0.7717689836726469,0.756813755499966,0.7861865618759218
pre_released,tablet_writing,10.0,Reconstruction_R2,IGAl9J,24,0.8916735624273618,0.8656407011672854,0.9115096170455218
pre_released,tablet_writing,10.0,Reconstruction_R2,OD5z7z,34,0.7642725127584794,0.7337990886586554,0.79505541302702
pre_released,tablet_writing,10.0,Reconstruction_R2,PIGAl9,34,0.8293799354749567,0.8105407102143063,0.8481346041402397
pre_released,tablet_writing,10.0,Reconstruction_R2,VU4wRL,34,0.7026804142138537,0.6662376910009805,0.7387735042063628
pre_released,tablet_writing,10.0,Reconstruction_R2,WHOOQe ,572,0.8185043337045016,0.8121445722851929,0.8240393964039696
